ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,F1992,F1993,F1994,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020
556,Hungary,HU,HUN,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,20.4223211305219,20.5439683952815,20.6633429779657,20.7827175606499,20.9020921433341,21.0355122494432,21.1549665924276,21.274420935412,21.4368444543629,21.5765677304173,21.7162910064718,21.8560142825262,21.9957375585807,22.1379310344828,22.2776699029126,22.4174087713425,22.5571476397723,22.4662321882249,22.6045509775765,22.6364299127361,22.6683088478957,22.7001877830553,22.5502301117686,22.5818540433925,22.5589524435678,22.5429541968003,22.5281612973921,22.5122726276572,22.4962743808898
557,Iceland,IS,ISL,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,0.2203,0.2258,0.2313,0.2368,0.2423,0.2478,0.2533,0.2588,0.2643,0.2815,0.2987,0.3159,0.3331,0.3504,0.3676,0.3848,0.402,0.4192,0.4364,0.4687,0.5009,0.5332,0.5654,0.5977,0.6301,0.6622,0.6951,0.7269,0.7595
558,Iceland,IS,ISL,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,19.622,20.898,22.174,23.45,24.726,26.002,27.278,28.554,29.83,31.314,32.798,34.282,35.766,37.25,38.734,40.218,41.702,43.186,44.67,45.368,46.066,46.764,47.462,48.16,48.66,49.38,50.04,50.69,51.35
559,Iceland,IS,ISL,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,102.496595551521,104.993191103041,107.489786654562,109.986382206083,112.482977757603,114.979573309124,117.476168860645,119.972764412165,127.780299591466,135.587834770767,143.395369950068,151.202905129369,159.055832955061,166.863368134362,174.670903313663,182.478438492964,190.285973672265,198.093508851566,212.755333635951,227.371765773945,242.03359055833,256.650022696323,271.311847480708,286.019064911484,300.590104403087,315.524285065819,329.959146618248,344.757149341807
560,Iceland,IS,ISL,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,106.50290490266,113.005809805321,119.508714707981,126.011619610641,132.514524513301,139.017429415962,145.520334318622,152.023239221282,159.586178778922,167.149118336561,174.7120578942,182.27499745184,189.837937009479,197.400876567119,204.963816124758,212.526755682397,220.089695240037,227.652634797676,231.209866476404,234.767098155132,238.32432983386,241.881561512588,245.438793191316,247.986953419631,251.656304148405,255.019875649781,258.332483946591,261.696055447967
561,Iceland,IS,ISL,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10025,10083,10083,10083
562,Iceland,IS,ISL,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,0.195730673316708,0.20845885286783,0.221187032418953,0.233915211970075,0.246643391521197,0.259371571072319,0.272099750623441,0.284827930174564,0.297556109725686,0.312359102244389,0.327162094763092,0.341965087281795,0.356768079800499,0.371571072319202,0.386374064837905,0.401177057356608,0.415980049875312,0.430783042394015,0.445586034912718,0.452548628428928,0.459511221945137,0.466473815461347,0.473436408977556,0.480399002493766,0.485386533665835,0.492568578553616,0.496280868789051,0.502727362888029,0.5092730338193
563,India,IN,IND,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,2342.6833,2404.7006,2466.718,2528.7353,2590.7526,2652.77,2714.7873,2776.8047,2838.822,2839.1784,2839.5349,2839.8913,2840.2478,2840.6042,2840.9606,2841.3171,2841.6735,2842.03,2842.3864,2861.7815,2881.1766,2900.5718,2919.9669,2939.362,2950.4176,2961.4732,2972.5288,2983.5844,2994.64
564,India,IN,IND,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,64668.6,65033.9,65399.2,65764.5,66129.8,66495.1,66860.4,67225.7,67591,67781.5,67972,68162.5,68353,68543.5,68734,68924.5,69115,69305.5,69496,69762.4,70028.8,70295.2,70561.6,70828,71094.4,71360.8,71627.2,71893.6,72160
565,India,IN,IND,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,102.647276309179,105.294556886968,107.941833196147,110.589109505327,113.236390083115,115.883666392295,118.530946970083,121.178223279263,121.193436603232,121.20865419581,121.22386751978,121.239085112358,121.254298436327,121.269511760296,121.284729352875,121.299942676844,121.315160269423,121.330373593392,122.158274658807,122.986175724222,123.814081058246,124.641982123661,125.469883189076,125.941803571998,126.41372395492,126.885644337841,127.357564720763,127.829485103684
566,India,IN,IND,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100.564880019051,101.129760038102,101.694640057153,102.259520076204,102.824400095255,103.389280114306,103.954160133357,104.519040152408,104.813618974278,105.108197796148,105.402776618019,105.697355439889,105.991934261759,106.286513083629,106.5810919055,106.87567072737,107.17024954924,107.464828371111,107.876774818072,108.288721265034,108.700667711996,109.112614158958,109.52456060592,109.936507052882,110.348453499844,110.760399946806,111.172346393768,111.58429284073
567,India,IN,IND,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319,297319
568,India,IN,IND,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,21.7505776623761,21.873442329619,21.996306996862,22.1191716641049,22.2420363313478,22.3649009985907,22.4877656658337,22.6106303330766,22.7334950003195,22.7975675957473,22.8616401911751,22.9257127866029,22.9897853820307,23.0538579774586,23.1179305728864,23.1820031683142,23.246075763742,23.3101483591698,23.3742209545976,23.4638216864714,23.5534224183453,23.6430231502191,23.732623882093,23.8222246139668,23.9118253458407,24.0014260777145,24.0910268095884,24.1806275414622,24.270228273336
569,Indonesia,ID,IDN,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,11043.7016,10979.1193,10914.537,10849.9547,10785.3724,10720.7901,10656.2078,10591.6255,10527.0432,10514.0833,10501.1234,10488.1635,10475.2037,10462.2438,10449.2839,10436.324,10423.3641,10410.4042,10397.4443,10300.2375,10203.0306,10105.8237,10008.6168,9911.41,9933.9906,9798.9641,9735.8074,9672.6495,9609.4928
570,Indonesia,ID,IDN,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,115092,113365.5,111639,109912.5,108186,106459.5,104733,103006.5,101280,101117.92,100955.84,100793.76,100631.68,100469.6,100307.52,100145.44,99983.36,99821.28,99659.2,98732.94,97806.68,96880.42,95954.16,95027.9,95271.8,93949.8,93344.27,92738.73,92133.2
571,Indonesia,ID,IDN,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.4152114722115,98.8304229444229,98.2456344166344,97.6608458888458,97.0760573610573,96.4912688332687,95.9064803054802,95.3216917776916,95.2043407257581,95.0869896738246,94.9696386218911,94.852288475451,94.7349374235175,94.617586371584,94.5002353196504,94.3828842677169,94.2655332157834,94.1481821638498,93.2679809095892,92.3877787498351,91.507576590081,90.6273744303269,89.7471731760663,89.9516390410259,88.7289828620505,88.157103049579,87.5852123711854,87.0133325587138
572,Indonesia,ID,IDN,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,98.4998957355854,96.9997914711709,95.4996872067563,93.9995829423418,92.4994786779272,90.9993744135127,89.4992701490981,87.9991658846836,87.8583394154242,87.7175129461648,87.5766864769054,87.4358600076461,87.2950335383867,87.1542070691273,87.0133805998679,86.8725541306086,86.7317276613492,86.5909011920898,85.7861015535398,84.9813019149897,84.1765022764397,83.3717026378897,82.5669029993396,82.7788204219233,81.6301741215723,81.104047197025,80.5779115837765,80.0517846592291
573,Indonesia,ID,IDN,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,181157,181157,181157,181157,181157,181157,181157,181157,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9,187751.9
574,Indonesia,ID,IDN,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,63.531632782614,62.5785920499898,61.6255513173656,60.6725105847414,59.7194698521172,58.766429119493,57.8133883868688,56.8603476542447,53.943528667353,53.8572019777163,53.7708752880796,53.684548598443,53.5982219088062,53.5118952191696,53.4255685295329,53.3392418398962,53.2529151502595,53.1665884606228,53.0802617709861,52.586919226916,52.0935766828458,51.6002341387757,51.1068915947056,50.6135490506354,50.7434545269582,50.0393338229866,49.7168177792076,49.3942964092507,49.0717803654717
575,"Iran, Islamic Rep. of",IR,IRN,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,723.3337,728.9014,734.469,740.0366,745.6043,751.1719,756.7396,762.3072,767.8748,779.9484,792.022,804.0955,816.1691,828.2427,840.3162,852.3898,864.4633,876.5369,888.6105,888.6105,888.6105,888.6105,888.6105,888.6105,888.5937,888.5505,888.5199,888.5924,888.5345
576,"Iran, Islamic Rep. of",IR,IRN,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,9125.98,9150.94,9175.9,9200.86,9225.82,9250.78,9275.74,9300.7,9325.66,9462.292,9598.924,9735.556,9872.188,10008.82,10145.452,10282.084,10418.716,10555.348,10691.98,10691.98,10691.98,10691.98,10691.98,10691.98,10702.08,10710.59,10727.03,10743.47,10751.87
577,"Iran, Islamic Rep. of",IR,IRN,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100.769727720415,101.539441615951,102.309155511488,103.078883231903,103.848597127439,104.618324847854,105.388038743391,106.157752638927,107.826913083132,109.496073527336,111.165220146663,112.834380590867,114.503541035071,116.172687654398,117.841848098602,119.510994717929,121.180155162133,122.849315606338,122.849315606338,122.849315606338,122.849315606338,122.849315606338,122.849315606338,122.84699302687,122.841020679667,122.836790267065,122.846813303459,122.838808699221
578,"Iran, Islamic Rep. of",IR,IRN,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100.273504872901,100.547009745803,100.820514618704,101.094019491605,101.367524364507,101.641029237408,101.914534110309,102.188038983211,103.685215176891,105.182391370571,106.679567564251,108.176743757931,109.673919951611,111.171096145291,112.668272338971,114.165448532651,115.662624726331,117.159800920011,117.159800920011,117.159800920011,117.159800920011,117.159800920011,117.159800920011,117.270473965536,117.363724224686,117.543869261164,117.724014297643,117.816059206792
579,"Iran, Islamic Rep. of",IR,IRN,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162876,162250,162250,162250,162250
580,"Iran, Islamic Rep. of",IR,IRN,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,5.60302315872197,5.61834770009087,5.63367224145976,5.64899678282866,5.66432132419755,5.67964586556644,5.69497040693534,5.71029494830423,5.72561948967313,5.80950661853189,5.89339374739065,5.97728087624942,6.06116800510818,6.14505513396694,6.22894226282571,6.31282939168447,6.39671652054324,6.480603649402,6.56449077826076,6.56449077826076,6.56449077826076,6.56449077826076,6.56449077826076,6.56449077826076,6.57069181463199,6.60128813559322,6.61142064714946,6.6215531587057,6.62673035439137
581,Iraq,IQ,IRQ,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,25.819,25.8565,25.8939,25.9314,25.9689,26.0063,26.0438,26.0813,26.1187,26.1328,26.1469,26.161,26.1751,26.1892,26.2033,26.2174,26.2315,26.2456,26.2598,26.2367,26.2136,26.1904,26.1673,26.1442,26.0123,25.8885,25.7482,25.6163,25.4677
582,Iraq,IQ,IRQ,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,806.8,808.2,809.6,811,812.4,813.8,815.2,816.6,818,818.7,819.4,820.1,820.8,821.5,822.2,822.9,823.6,824.3,825,825,825,825,825,825,825,825,825,825,825
583,Iraq,IQ,IRQ,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100.145241876138,100.290096440606,100.435338316744,100.580580192881,100.725434757349,100.870676633487,101.015918509625,101.160773074093,101.215384019521,101.269994964948,101.324605910376,101.379216855804,101.433827801232,101.488438746659,101.543049692087,101.597660637515,101.652271582943,101.70726984004,101.617800844339,101.528331848639,101.438475541268,101.349006545567,101.259537549866,100.748673457531,100.269181610442,99.725783337852,99.2149192455169,98.6393741043418
584,Iraq,IQ,IRQ,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100.173525037184,100.347050074368,100.520575111552,100.694100148736,100.86762518592,101.041150223104,101.214675260288,101.388200297472,101.474962816063,101.561725334655,101.648487853247,101.735250371839,101.822012890431,101.908775409023,101.995537927615,102.082300446207,102.169062964799,102.255825483391,102.255825483391,102.255825483391,102.255825483391,102.255825483391,102.255825483391,102.255825483391,102.255825483391,102.255825483391,102.255825483391,102.255825483391
585,Iraq,IQ,IRQ,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,43737,43737,43737,43737,43737,43737,43737,43737,43737,43737,43737,43737,43737,43737,43737,43737,43737,43432,43432,43432,43432,43412.8,43412.8,43412.8,43412.8,43412.8,43412.8,43412.8,43412.8
586,Iraq,IQ,IRQ,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,1.84466241397444,1.84786336511421,1.85106431625397,1.85426526739374,1.85746621853351,1.86066716967327,1.86386812081304,1.86706907195281,1.87027002309258,1.87187049866246,1.87347097423234,1.87507144980223,1.87667192537211,1.87827240094199,1.87987287651188,1.88147335208176,1.88307382765165,1.89790937557561,1.89952109044023,1.89952109044023,1.89952109044023,1.90036118379833,1.90036118379833,1.90036118379833,1.90036118379833,1.90036118379833,1.90036118379833,1.90036118379833,1.90036118379833
587,Ireland,IE,IRL,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,26.5479,27.5237,28.4996,29.4754,30.4512,31.4271,32.4029,33.3788,34.3546,35.2357,36.1167,36.9978,37.8788,38.7599,39.6409,40.522,41.4031,42.2841,43.1652,44.0772,44.9892,45.9013,46.8133,47.7253,48.92,49.5662,50.5435,51.8706,53.0288
588,Ireland,IE,IRL,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,495.384,512.256,529.128,546,562.872,579.744,596.616,613.488,630.36,639.362,648.364,657.366,666.368,675.37,684.372,693.374,702.376,711.378,720.38,727.238,734.096,740.954,747.812,754.67,762.35,770.02,774.02,778.02,782.02
589,Ireland,IE,IRL,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,103.675620293884,107.351617265396,111.02723755928,114.702857853164,118.378854824675,122.054475118559,125.730472090071,129.406092383955,132.724998964137,136.04352886669,139.362435446872,142.680965349425,145.999871929607,149.31840183216,152.637308412341,155.956214992523,159.274744895076,162.593651475258,166.028951442487,169.464251409716,172.899928054573,176.335228021802,179.770527989031,184.270695610576,186.704786442619,190.386056900922,195.38494570192,199.74762598925
590,Ireland,IE,IRL,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,103.405842740177,106.811685480355,110.217528220532,113.623370960709,117.029213700887,120.435056441064,123.840899181241,127.246741921419,129.063918091824,130.881094262229,132.698270432634,134.515446603039,136.332622773444,138.14979894385,139.966975114255,141.78415128466,143.601327455065,145.41850362547,146.802884227185,148.1872648289,149.571645430615,150.95602603233,152.340406634045,153.890719118906,155.439012967718,156.246467386916,157.053921806114,157.861376225312
591,Ireland,IE,IRL,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889,6889
592,Ireland,IE,IRL,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,7.19094208157933,7.43585426041516,7.68076643925098,7.92567861808681,8.17059079692263,8.41550297575846,8.66041515459428,8.90532733343011,9.15023951226593,9.28091159820003,9.41158368413413,9.54225577006822,9.67292785600232,9.80359994193642,9.93427202787052,10.0649441138046,10.1956161997387,10.3262882856728,10.4569603716069,10.5565103788649,10.6560603861228,10.7556103933808,10.8551604006387,10.9547104078966,11.0661924807664,11.1775293946872,11.2355929743069,11.2936565539265,11.3517201335462
593,Isle of Man,IM,IMN,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46
594,Isle of Man,IM,IMN,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
595,Isle of Man,IM,IMN,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
596,Isle of Man,IM,IMN,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649,6.07017543859649
597,Israel,IL,ISR,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,0.6019,0.6086,0.6152,0.6218,0.6284,0.635,0.6416,0.6482,0.6548,0.6568,0.6588,0.6607,0.6627,0.6647,0.6666,0.6686,0.6706,0.6726,0.6745,0.6868,0.6991,0.7113,0.7236,0.7359,0.6244,0.6244,0.6244,0.6244,0.6244
598,Israel,IL,ISR,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,136.2,138.3,140.4,142.5,144.6,146.7,148.8,150.9,153,153.1,153.2,153.3,153.4,153.5,153.6,153.7,153.8,153.9,154,156.2,158.4,160.6,162.8,165,140,140,140,140,140
599,Israel,IL,ISR,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,101.113141717893,102.209669380296,103.306197042698,104.402724705101,105.499252367503,106.595780029905,107.692307692308,108.78883535471,109.121116464529,109.453397574348,109.769064628676,110.101345738495,110.433626848314,110.749293902642,111.081575012461,111.413856122279,111.746137232098,112.061804286426,114.105333111813,116.148861937199,118.175776707094,120.21930553248,122.262834357867,103.738162485463,103.738162485463,103.738162485463,103.738162485463,103.738162485463
